,healthconf,healthPE,healthpred,healthseq
2373,4.654321176,81.0,93.0,12.0
2374,1.259259448,4.0,67.0,63.0
2375,4.697530864,39.0,96.0,57.0
2376,1.123456696,66.0,100.0,34.0
2377,4.876543304,83.0,56.0,139.0
2378,2.987654509,10.0,117.0,107.0
2379,4.796296202,42.0,85.0,43.0
2380,1.623457073,86.0,84.0,-2.0
2381,4.956790406,43.0,40.0,83.0
2382,4.604938272,33.0,94.0,127.0
2383,3.043210159,106.0,113.0,7.0
2384,1.339506079,79.0,48.0,127.0
2385,4.629629724,103.0,111.0,8.0
2386,4.814814909,58.0,114.0,56.0
2387,4.722222316,90.0,75.0,165.0
2388,1.376543492,1.0,143.0,144.0
2389,4.364197437,56.0,145.0,89.0
2390,4.623456979,53.0,84.0,137.0
2391,1.253086702,17.0,60.0,77.0
2392,4.734567807,38.0,130.0,92.0
2393,1.265432193,74.0,60.0,134.0
2394,2.969135802,8.0,104.0,112.0
2395,4.932098954,3.0,123.0,126.0
2396,1.364197531,12.0,120.0,108.0
2397,4.660493921,37.0,112.0,149.0
2398,2.888889171,26.0,120.0,146.0
2399,4.598765526,53.0,100.0,153.0
2400,4.312607129,17.0,100.0,117.0
2401,4.44390795,43.0,110.0,67.0
2402,3.298020045,0.0,75.0,75.0
2403,4.010933452,6.0,85.0,79.0
2404,4.330829197,15.0,85.0,100.0
2405,4.106807391,27.0,105.0,78.0
2406,3.607202318,27.0,73.0,100.0
2407,3.666396883,6.0,93.0,99.0
2408,4.195738051,64.0,105.0,41.0
2409,3.131492615,55.0,50.0,105.0
2410,3.423925188,20.0,80.0,100.0
2411,3.676078796,32.0,95.0,63.0
2412,3.490676032,41.0,75.0,116.0
2413,3.732040935,6.0,108.0,102.0
2414,3.503900316,24.0,83.0,107.0
2415,3.889836417,64.0,85.0,149.0
2416,4.026993857,21.0,120.0,99.0
2417,3.785960091,19.0,109.0,90.0
2418,3.564549764,3.0,100.0,97.0
2419,4.132125854,11.0,109.0,98.0
2420,3.202390353,31.0,85.0,116.0
2421,3.314224031,58.0,100.0,158.0
2422,4.036380662,11.0,130.0,119.0
2423,3.260327657,56.0,105.0,161.0
2424,4.152234077,16.0,130.0,114.0
2425,3.39935006,37.0,105.0,68.0
2426,2.551812278,39.0,75.0,114.0
2427,3.639475716,1.0,100.0,101.0
2428,3.470602247,22.0,80.0,102.0
2429,3.605289671,4.0,75.0,79.0
2430,4.017430094,22.0,89.0,111.0
2431,3.735712581,6.0,125.0,119.0
2432,3.477582084,24.0,100.0,124.0
2433,4.173002455,23.0,106.0,129.0
2434,3.372407701,7.0,115.0,122.0
2435,3.926463869,66.0,105.0,171.0
2436,4.050660875,8.0,140.0,132.0
2437,3.388161871,5.0,119.0,124.0
2438,3.757261382,11.0,110.0,121.0
2439,4.194064352,10.0,115.0,125.0
2440,4.086513731,28.0,110.0,138.0
2441,3.868340598,6.0,125.0,119.0
2442,3.671199693,14.0,110.0,96.0
2443,3.744176441,41.0,100.0,141.0
2444,3.419940419,16.0,110.0,94.0
2445,3.142387814,11.0,105.0,116.0
2446,3.811063449,15.0,107.0,122.0
2447,4.239613957,6.0,110.0,104.0
2448,4.415208181,8.0,100.0,108.0
2449,3.548151334,24.0,110.0,86.0
2450,3.582955678,17.0,105.0,122.0
2451,4.319037014,6.0,110.0,116.0
2452,3.655308829,34.0,105.0,139.0
2453,4.049609714,13.0,125.0,138.0
2454,3.728029145,131.0,120.0,-11.0
2455,3.300479465,5.0,75.0,70.0
2456,3.444150501,12.0,85.0,73.0
2457,4.134084066,41.0,87.0,46.0
2458,3.660123295,53.0,60.0,113.0
2459,3.463383993,5.0,100.0,95.0
2460,3.548832681,20.0,110.0,90.0
2461,4.15591473,54.0,85.0,139.0
2462,3.863863627,44.0,110.0,154.0
2463,3.874950621,14.0,130.0,144.0
2464,3.611005889,13.0,125.0,138.0
2465,3.922639635,32.0,130.0,98.0
2466,4.145284441,22.0,110.0,132.0
2467,4.094096502,51.0,117.0,168.0
2468,3.70473671,48.0,140.0,188.0
2469,3.492125617,6.0,159.0,165.0
2470,3.870262252,23.0,140.0,117.0
2471,3.648252699,20.0,110.0,130.0
2472,4.089452638,67.0,126.0,59.0
2473,3.817721685,10.0,75.0,65.0
2474,3.862805578,21.0,76.0,97.0
2475,2.962501526,46.0,95.0,49.0
2476,3.301000807,14.0,75.0,61.0
2477,3.490905444,47.0,84.0,131.0
2478,3.540046692,10.0,110.0,100.0
2479,3.496822463,27.0,110.0,83.0
2480,3.05437692,19.0,105.0,86.0
2481,3.299403932,47.0,97.0,50.0
2482,3.10158009,31.0,60.0,91.0
2483,3.168324047,21.0,85.0,64.0
2484,2.84840499,84.0,80.0,164.0
2485,3.415245692,53.0,90.0,37.0
2486,3.455955929,20.0,60.0,40.0
2487,3.982460446,15.0,65.0,80.0
2488,4.369009548,34.0,85.0,119.0
2489,3.636139976,55.0,100.0,45.0
2490,3.262835821,0.0,60.0,60.0
2491,3.963366826,47.0,76.0,123.0
2492,3.505636003,44.0,100.0,56.0
2493,3.719681846,38.0,72.0,110.0
2494,3.156520208,41.0,75.0,34.0
2495,2.688836734,29.0,67.0,96.0
2496,3.356175635,47.0,85.0,132.0
2497,3.198843744,23.0,110.0,87.0
2498,3.431291262,28.0,85.0,57.0
2499,3.4540507,44.0,75.0,119.0
2500,2.26747534,15.0,110.0,95.0
2501,3.11012925,32.0,106.0,138.0
2502,3.487658183,52.0,126.0,74.0
2503,3.213172701,30.0,89.0,119.0
2504,4.113949882,22.0,106.0,84.0
2505,3.22248586,33.0,96.0,63.0
2506,2.746417999,2.0,86.0,88.0
2507,3.787550608,39.0,96.0,57.0
2508,3.849903954,9.0,75.0,84.0
2509,3.943332778,38.0,95.0,133.0
2510,3.466175079,56.0,45.0,101.0
2511,4.410574913,45.0,67.0,22.0
2512,3.447363853,41.0,56.0,15.0
2513,3.089546839,11.0,60.0,71.0
2514,3.746553739,14.0,89.0,103.0
2515,3.70942031,59.0,100.0,159.0
2516,3.730695724,16.0,130.0,114.0
2517,3.586671299,25.0,125.0,100.0
2518,2.576938947,54.0,101.0,155.0
2519,3.662384563,44.0,112.0,156.0
2520,3.21282355,4.0,136.0,132.0
2521,3.487007035,19.0,120.0,139.0
2522,3.349205865,59.0,110.0,169.0
2523,3.204893748,11.0,150.0,139.0
2524,2.591352675,50.0,125.0,75.0
2525,3.043336021,29.0,110.0,81.0
2526,3.466579861,11.0,95.0,106.0
2527,3.364547306,5.0,110.0,115.0
2528,3.440859795,2.0,120.0,118.0
2529,3.736765332,9.0,100.0,109.0
2530,3.630932384,17.0,100.0,117.0
2531,3.136004554,59.0,125.0,66.0
2532,3.666441917,69.0,75.0,144.0
2533,3.214442677,29.0,106.0,135.0
2534,3.635552936,3.0,114.0,111.0
2535,2.966125488,6.0,100.0,106.0
2536,3.497197045,53.0,65.0,118.0
2537,3.397470792,43.0,60.0,103.0
2538,3.330697695,13.0,76.0,89.0
2539,2.529975785,2.0,110.0,108.0
2540,3.137226317,2.0,100.0,98.0
2541,3.250150363,1.0,75.0,76.0
2542,3.278784434,18.0,60.0,78.0
2543,3.481845538,11.0,85.0,96.0
2544,3.280854967,4.0,110.0,106.0
2545,3.840877957,23.0,110.0,133.0
2546,4.135283576,27.0,120.0,147.0
2547,4.567142275,11.0,130.0,119.0
2548,3.113726192,27.0,112.0,139.0
2549,4.559966405,9.0,104.0,113.0
2550,3.906881756,5.0,105.0,110.0
2551,3.693802834,29.0,100.0,71.0
2552,3.480209986,31.0,110.0,79.0
2553,4.379041672,21.0,86.0,65.0
2554,3.608181953,2.0,75.0,73.0
2555,4.222489145,25.0,86.0,111.0
2556,3.579018063,19.0,95.0,114.0
2557,4.485296355,0.0,105.0,105.0
2558,3.418048435,3.0,105.0,108.0
2559,4.100787587,17.0,120.0,137.0
2560,3.440720452,6.0,110.0,116.0
2561,3.756948789,22.0,120.0,98.0
2562,3.48617363,1.0,105.0,106.0
2563,4.323990292,35.0,110.0,145.0
2564,3.940136909,5.0,110.0,115.0
2565,3.638897154,4.0,105.0,101.0
2566,3.624862777,34.0,75.0,109.0
2567,3.752044784,8.0,105.0,97.0
2568,4.506676144,21.0,110.0,89.0
2569,3.450379054,60.0,90.0,150.0
2570,3.390814675,32.0,125.0,157.0
2571,3.732591417,1.0,140.0,139.0
2572,3.494918823,46.0,129.0,83.0
2573,3.101731088,11.0,95.0,84.0
2574,3.453358226,11.0,88.0,99.0
2575,3.501996146,17.0,100.0,117.0
2576,3.908529494,4.0,109.0,105.0
2577,3.651439561,36.0,105.0,141.0
2578,4.039545801,43.0,124.0,81.0
2579,3.547346009,26.0,90.0,116.0
2580,3.87471962,21.0,105.0,126.0
2581,4.151508755,17.0,110.0,93.0
2582,3.820949872,54.0,100.0,154.0
2583,3.316564772,11.0,140.0,129.0
2584,3.914720959,6.0,104.0,98.0
2585,3.68986151,3.0,102.0,99.0
2586,4.184210247,4.0,75.0,71.0
2587,3.898995399,76.0,85.0,9.0
2588,4.004097197,48.0,46.0,94.0
2589,4.111520131,46.0,74.0,120.0
2590,3.758201281,44.0,110.0,66.0
2591,4.476277775,18.0,85.0,103.0
2592,3.466374821,15.0,102.0,117.0
2593,3.660234557,12.0,108.0,120.0
2594,4.234503852,13.0,115.0,128.0
2595,3.944103135,51.0,116.0,167.0
2596,4.120131811,43.0,139.0,96.0
2597,4.035750177,39.0,104.0,65.0
2598,3.891247855,11.0,75.0,64.0
2599,4.191652086,62.0,85.0,23.0
2600,,3.0,85.0,82.0
2601,3.012345679,11.0,85.0,74.0
2602,2.154320988,61.0,69.0,130.0
2603,2.777777778,15.0,100.0,85.0
2604,2.771604938,3.0,95.0,92.0
2605,2.895061728,38.0,102.0,64.0
2606,2.75308642,28.0,80.0,108.0
2607,2.895061728,44.0,81.0,125.0
2608,2.290123457,24.0,110.0,86.0
2609,2.679012346,42.0,95.0,137.0
2610,2.648148148,59.0,79.0,138.0
2611,2.703703704,5.0,140.0,145.0
2612,2.777777778,25.0,136.0,111.0
2613,2.783950617,3.0,106.0,109.0
2614,2.851851852,21.0,115.0,94.0
2615,2.808641975,26.0,84.0,110.0
2616,2.87654321,11.0,97.0,86.0
2617,2.864197531,4.0,105.0,109.0
2618,2.617283951,9.0,123.0,132.0
2619,2.820987654,10.0,125.0,115.0
2620,2.864197531,10.0,106.0,116.0
2621,2.839506173,22.0,120.0,142.0
2622,2.827160494,32.0,136.0,104.0
2623,2.740740741,8.0,111.0,103.0
2624,2.895061728,103.0,116.0,13.0
2625,2.888888889,10.0,66.0,56.0
2626,2.839506173,66.0,67.0,133.0
2627,3.037037037,55.0,140.0,85.0
2628,2.845679012,63.0,112.0,175.0
2629,2.790123457,21.0,150.0,129.0
2630,2.864197531,116.0,160.0,44.0
2631,2.913580247,13.0,75.0,62.0
2632,2.882716049,46.0,81.0,35.0
2633,2.87037037,10.0,50.0,40.0
2634,2.827160494,12.0,62.0,74.0
2635,2.913580247,13.0,96.0,109.0
2636,2.919753086,17.0,104.0,87.0
2637,2.907407407,33.0,94.0,61.0
2638,2.87654321,43.0,83.0,126.0
2639,2.549382716,21.0,142.0,121.0
2640,2.925925926,15.0,135.0,120.0
2641,3.62345679,23.0,111.0,134.0
2642,2.771604938,49.0,156.0,107.0
2643,2.74691358,89.0,46.0,135.0
2644,2.709876543,1.0,150.0,151.0
2645,3.228395062,47.0,160.0,113.0
2646,2.907407407,44.0,136.0,92.0
2647,2.938271605,12.0,137.0,125.0
2648,2.975308642,74.0,131.0,57.0
2649,2.932098765,54.0,68.0,122.0
2650,2.864197531,36.0,120.0,84.0
2651,3.117283951,54.0,96.0,150.0
2652,3.080246914,47.0,140.0,187.0
2653,3.197530864,41.0,166.0,125.0
2654,3.061728395,33.0,132.0,165.0
2655,3.240740741,47.0,170.0,123.0
2656,3.296296296,41.0,102.0,61.0
2657,3.259259259,1.0,85.0,84.0
2658,3.240740741,23.0,71.0,94.0
2659,3.25308642,21.0,115.0,136.0
2660,3.364197531,23.0,141.0,118.0
2661,3.450617284,18.0,100.0,118.0
2662,3.345679012,20.0,95.0,115.0
2663,3.438271605,13.0,102.0,115.0
2664,2.99382716,29.0,140.0,111.0
2665,3.308641975,28.0,110.0,138.0
2666,3.283950617,8.0,125.0,133.0
2667,3.37037037,92.0,146.0,54.0
2668,3.5,20.0,81.0,101.0
2669,3.401234568,16.0,120.0,136.0
2670,3.413580247,21.0,126.0,105.0
2671,3.537037037,49.0,94.0,45.0
2672,3.450617284,11.0,56.0,45.0
2673,3.351851852,43.0,79.0,122.0
2674,3.401234568,108.0,164.0,56.0
2675,3.475308642,23.0,143.0,120.0
2676,3.648148148,20.0,125.0,105.0
2677,3.895061728,22.0,120.0,98.0
2678,3.913580247,26.0,101.0,75.0
2679,3.913580247,34.0,84.0,118.0
2680,3.956790123,59.0,135.0,76.0
2681,3.913580247,4.0,122.0,118.0
2682,3.913580247,12.0,125.0,137.0
2683,3.944444444,67.0,146.0,79.0
2684,4.030864198,86.0,91.0,177.0
2685,4.0,13.0,164.0,177.0
2686,3.981481481,45.0,164.0,119.0
2687,3.99382716,8.0,135.0,127.0
2688,3.944444444,17.0,115.0,98.0
2689,3.777777778,72.0,75.0,147.0
2690,3.851851852,2.0,137.0,135.0
2691,3.981481481,65.0,141.0,76.0
2692,3.839506173,69.0,94.0,25.0
2693,3.87654321,8.0,61.0,53.0
2694,3.944444444,19.0,63.0,44.0
2695,4.080246914,16.0,58.0,42.0
2696,4.067901235,45.0,54.0,99.0
2697,4.160493827,29.0,105.0,76.0
2698,4.5,8.0,91.0,83.0
2699,4.407407407,31.0,94.0,63.0
2700,3.401234568,16.0,101.0,117.0
2701,4.37037037,2.0,125.0,123.0
2702,4.043209877,25.0,135.0,110.0
2703,3.956790123,31.0,120.0,151.0
2704,3.938271605,3.0,142.0,145.0
2705,3.820987654,24.0,102.0,126.0
2706,4.234567901,61.0,107.0,168.0
2707,3.87037037,20.0,175.0,155.0
2708,3.839506173,31.0,140.0,109.0
2709,4.240740741,27.0,111.0,84.0
2710,4.074074074,42.0,64.0,106.0
2711,3.851851852,63.0,102.0,39.0
2712,3.919753086,61.0,85.0,24.0
2713,3.950617284,32.0,65.0,97.0
2714,3.950617284,56.0,130.0,74.0
2715,3.888888889,16.0,84.0,100.0
2716,3.802469136,0.0,121.0,121.0
2717,4.302469136,5.0,122.0,127.0
2718,4.444444444,76.0,148.0,72.0
2719,4.283950617,22.0,130.0,108.0
2720,4.154320988,5.0,151.0,156.0
2721,4.141975309,3.0,142.0,139.0
2722,4.50617284,60.0,164.0,104.0
2723,4.191358025,0.0,124.0,124.0
2724,4.475308642,29.0,125.0,154.0
2725,4.543209877,25.0,126.0,101.0
2726,4.320987654,64.0,130.0,66.0
2727,4.617283951,9.0,98.0,89.0
2728,4.382716049,2.0,100.0,102.0
2729,4.679012346,53.0,130.0,77.0
2730,3.759259259,21.0,75.0,96.0
2731,4.438271605,20.0,110.0,90.0
2732,4.395061728,16.0,133.0,149.0
2733,4.172839506,26.0,132.0,106.0
2734,4.37037037,4.0,105.0,101.0
2735,4.666666667,10.0,100.0,110.0
2736,4.790123457,6.0,122.0,128.0
2737,4.777777778,57.0,138.0,81.0
2738,4.24691358,71.0,68.0,139.0
2739,4.49382716,56.0,150.0,94.0
2740,4.283950617,19.0,95.0,114.0
2741,4.098765432,41.0,142.0,101.0
2742,4.302469136,30.0,100.0,130.0
2743,4.462962963,23.0,123.0,100.0
2744,4.25308642,17.0,98.0,115.0
2745,3.62345679,64.0,20.0,84.0
2746,3.222222222,35.0,65.0,100.0
2747,4.0,27.0,120.0,93.0
2748,4.228395062,29.0,90.0,119.0
2749,4.259259259,26.0,150.0,124.0
2750,4.654320988,8.0,141.0,133.0
2751,4.234567901,7.0,123.0,116.0
2752,4.240740741,63.0,153.0,90.0
2753,4.086419753,5.0,75.0,70.0
2754,4.179012346,20.0,32.0,52.0
2755,4.339506173,53.0,32.0,85.0
2756,4.364197531,28.0,85.0,113.0
2757,4.197530864,6.0,113.0,119.0
2758,3.888888889,60.0,119.0,179.0
2759,4.154320988,68.0,179.0,111.0
2760,4.234567901,17.0,120.0,103.0
2761,4.228395062,27.0,120.0,93.0
2762,4.179012346,0.0,84.0,84.0
2763,4.191358025,54.0,74.0,128.0
2764,4.413580247,70.0,161.0,91.0
2765,4.25308642,44.0,150.0,106.0
2766,4.364197531,36.0,118.0,82.0
2767,4.382716049,33.0,85.0,52.0
2768,4.154320988,19.0,56.0,75.0
2769,4.358024691,41.0,65.0,24.0
2770,3.87037037,16.0,22.0,38.0
2771,3.901234568,19.0,45.0,26.0
2772,3.765432099,8.0,45.0,53.0
2773,3.87654321,3.0,55.0,52.0
2774,3.814814815,33.0,85.0,118.0
2775,4.487654321,23.0,96.0,119.0
2776,4.345679012,22.0,120.0,98.0
2777,4.469135802,40.0,86.0,126.0
2778,4.185185185,5.0,145.0,140.0
2779,4.166666667,34.0,142.0,108.0
2780,4.475308642,12.0,114.0,102.0
2781,4.290123457,3.0,131.0,128.0
2782,4.320987654,53.0,130.0,77.0
2783,4.271604938,57.0,140.0,83.0
2784,4.222222222,1.0,120.0,121.0
2785,4.320987654,60.0,131.0,71.0
2786,4.172839506,101.0,54.0,155.0
2787,4.456790123,151.0,188.0,37.0
2788,4.290123457,17.0,56.0,73.0
2789,4.320987654,65.0,45.0,110.0
2790,4.364197531,16.0,132.0,116.0
2791,4.364197531,11.0,120.0,109.0
2792,4.185185185,39.0,136.0,97.0
2793,4.456790123,8.0,120.0,128.0
2794,4.216049383,52.0,142.0,90.0
2795,4.197530864,89.0,200.0,111.0
2796,4.25308642,22.0,120.0,142.0
2797,4.395061728,42.0,145.0,103.0
2798,4.395061728,19.0,100.0,119.0
2799,4.277777778,5.0,130.0,125.0
2800,2.938420748,45.0,79.0,124.0
2801,1.966621255,28.0,81.0,109.0
2802,2.00132838,7.0,83.0,76.0
2803,1.966621255,39.0,77.0,38.0
2804,1.983974818,5.0,77.0,82.0
2805,2.565319157,39.0,83.0,44.0
2806,1.992651599,8.0,45.0,53.0
2807,2.617379844,23.0,56.0,33.0
2808,1.975298036,50.0,32.0,82.0
2809,1.949267693,27.0,85.0,112.0
2810,2.00132838,23.0,115.0,92.0
2811,1.8538231,1.0,93.0,94.0
2812,1.992651599,17.0,95.0,112.0
2813,2.278985378,35.0,113.0,148.0
2814,1.888530225,41.0,150.0,109.0
2815,2.00132838,22.0,110.0,88.0
2816,1.732348163,8.0,100.0,108.0
2817,2.51325847,7.0,110.0,103.0
2818,3.085926028,96.0,12.0,108.0
2819,2.521935251,4.0,112.0,116.0
2820,2.409137096,30.0,120.0,150.0
2821,1.905883787,3.0,160.0,157.0
2822,1.376600135,70.0,170.0,100.0
2823,1.992651599,13.0,98.0,85.0
2824,2.426490658,51.0,111.0,162.0
2825,2.860329717,43.0,111.0,154.0
2826,1.949267693,5.0,160.0,155.0
2827,1.923237349,118.0,170.0,52.0
2828,2.010005161,70.0,60.0,130.0
2829,1.983974818,99.0,140.0,41.0
2830,1.992651599,44.0,50.0,6.0
2831,1.983974818,29.0,30.0,59.0
2832,1.992651599,24.0,60.0,84.0
2833,1.827792756,10.0,88.0,78.0
2834,1.93191413,5.0,89.0,84.0
2835,1.983974818,32.0,85.0,53.0
2836,2.851652936,13.0,62.0,49.0
2837,2.122803317,13.0,54.0,67.0
2838,2.617379844,72.0,69.0,141.0
